label,tweet,,,,,,,,,,,,,,,
1,"Sushi Wasabigasms galore were had Sat. night, in the presence of a beautiful woman. I wonder if love for fish was on my 'list'. It is now ",,,,,,,,,,,,,,,
1,The WWDC09's week is so busy for me but if you want meet for a beer you have just to say hello. ,,,,,,,,,,,,,,,
1,@jordanknight good morning jord!!! im up showered and ready for the day....are you showered yet? brush yo teeth? have a good one!! ,,,,,,,,,,,,,,,
1,FW: From: 9102317637 Msg: I hate waiting ,,,,,,,,,,,,,,,
1,@sudnlypsychotic  I loved your Paranoid cover! It's so cool ! You ARE talented! PLEASE PLEASE tell me when the tutorial is up ! ,,,,,,,,,,,,,,,
1,"having &quot;Soap&amp;Glory - The Fab Pore&quot; on my face  curious, curious",,,,,,,,,,,,,,,
1,im up jus talk'n 2 thee boyfriend..wit his sexy self ahahhaah i luv dat man!!!! kant wait til he kum's out here 2 see mme ,,,,,,,,,,,,,,,
1,"Amazing stuff, check it out  http://bit.ly/vnpct",,,,,,,,,,,,,,,
1,@caricuppcake yay!  glad to hear he still likes it.  ,,,,,,,,,,,,,,,
1,Whenever Asia comes on the radio i think of Dean Winchester.  Happy place.  ,,,,,,,,,,,,,,,
1,@mohandas1968 Hi Uncle.. good to see you in twitter ,,,,,,,,,,,,,,,
1,no no! no frowney face...... BACK TO SCHOOL!!!!!!!!!!!!!! ,,,,,,,,,,,,,,,
1,"@m_dson nare , england  &amp; you ? ",,,,,,,,,,,,,,,
1,@GinoandFran it's Happy Backstreet Boys day (US time)!!  16 years *grins*  anticipate more and more great music from the boys ,,,,,,,,,,,,,,,
1,@babygirlparis http://twitpic.com/4rm5r - so so sweett   u 2 are the best couple ,,,,,,,,,,,,,,,
1,1:11 ...make a wish ,,,,,,,,,,,,,,,
1,@mnphysicist midnight baking is the best ,,,,,,,,,,,,,,,
1,bed time ,,,,,,,,,,,,,,,
1,@ilovepublicity I heard ,,,,,,,,,,,,,,,
1,"3xGoogle on site in my profile: Google customized search across 80+ Danish news sites, Google analytics &amp; Google AdSense. Go Google Go ",,,,,,,,,,,,,,,
1,I made $65 tonight just in tips. Over the past two days I have made over $115. ,,,,,,,,,,,,,,,
1,"@jengow815: You aren't even married yet.... you can't use that last name, dork ",,,,,,,,,,,,,,,
1,"(music) But this journey, it was worth the fight to be with you  http://plurk.com/p/uidzy",,,,,,,,,,,,,,,
1,@amberlycollins Who's that stud?? ,,,,,,,,,,,,,,,
1,@Chrissyisms Good morning ,,,,,,,,,,,,,,,
1,@nanceattack Congrats to your cousin! ,,,,,,,,,,,,,,,
1,Pulp Fiction soundtrack. ,,,,,,,,,,,,,,,
1,Goodnight   8 o'clock game tomorrow.,,,,,,,,,,,,,,,
1,@tsukino_aiko @dawnab33 It just happened ,,,,,,,,,,,,,,,
1,I'm at work on Sunday morning ,,,,,,,,,,,,,,,
1,"Cooking microwave pizzas, yummy ",,,,,,,,,,,,,,,
1,@AnnHeart good night ,,,,,,,,,,,,,,,
1,"@SandraLopulalan Yes, so true. And it seems that whenever I forget this and start pushing it about, life reminds me ",,,,,,,,,,,,,,,
1,Girl kiSs me through the phone ,,,,,,,,,,,,,,,
1,"@Queith Noches Queith, que descanses! ",,,,,,,,,,,,,,,
1,"I got so much tanner this weekend. Gotta love being eye-talian. Goodbye, Casper ",,,,,,,,,,,,,,,
1,can't wait for Danny's CD to come out. ,,,,,,,,,,,,,,,
1,@Feuza thanks for helping us get to 1000 on our FB fan page for julescafe!  ,,,,,,,,,,,,,,,
1,TOMORROW IS THE BIG FUN DAYYY WOOO ,,,,,,,,,,,,,,,
1,Such a long day!!! So much fun though  tomorrow will be just as much.,,,,,,,,,,,,,,,
1,@carlycat i am glad you enjoyed. call me when you re-wake up  ,,,,,,,,,,,,,,,
1,just went out to dinner with anna and her parents we had a totall blast and were flicking food with our chopsticks ,,,,,,,,,,,,,,,
1,@rebeccaxxo thx!! I made it. LOL ,,,,,,,,,,,,,,,
1,Just played Madden for the first time in over a year... It was a staple of my college career only 3 yrs ago ,,,,,,,,,,,,,,,
1,@devon_says  awesome. U have to show me.,,,,,,,,,,,,,,,
1,"power down for a second. computer re-starting followed by screaming &quot;oh, no... the file has not been saved&quot; ",,,,,,,,,,,,,,,
1,left my parents to man my garage sale while I work. Hope they sell it all.  People are so cheap.,,,,,,,,,,,,,,,
1,@ddecandia hehe! ,,,,,,,,,,,,,,,
1,@aaapost it has to do with peter. long story.  i will explain it all i promise. miss you lady,,,,,,,,,,,,,,,
1,@MissQueen2u that baby better be sleep ,,,,,,,,,,,,,,,
1,"1. Kaskade - 4am (adam k &amp; soha remix), 2. Dakota - Johnny The Fox, 3. Mr.Pit vs. A&amp;B - Shana Can't Sleep. 3 Tracks I dropped at Motion. ",,,,,,,,,,,,,,,
1,lovey dovey ,,,,,,,,,,,,,,,
1,"@jasnich Isn't it!  I hope it made u smile too, it worked for me ",,,,,,,,,,,,,,,
1,is watching Phineas and Ferb with the family... It is soooo funny! ,,,,,,,,,,,,,,,
1,@MarindaLiza it was definitely interesting ,,,,,,,,,,,,,,,
1,"if at first you don't get what you want, keep trying....or think of another avenue first - me ",,,,,,,,,,,,,,,
1,http://twitpic.com/7gd6k - Singstar time last Saturday ,,,,,,,,,,,,,,,
1,@RambeR1220 oh Well. It is college. Lol. We do what we do. ,,,,,,,,,,,,,,,
1,oh american friends buy me this shirt http://tinyurl.com/qvwout I'll pay you back in pounds because my currency is stronger than yoursss. ,,,,,,,,,,,,,,,
1,@clubalektrablue: hahahahaha...we looked hotter ,,,,,,,,,,,,,,,
1,@msmack9871 no but i slept like 3 days lastnight ,,,,,,,,,,,,,,,
1,@beebeebuthainah HAHAHAHA OI KNOW THAT QUOTE!    &quot;you smell like dog poo!&quot; -- &quot;he says those mean things because he likes you&quot; toing!,,,,,,,,,,,,,,,
1,Lost 1/0 it's okay though ,,,,,,,,,,,,,,,
1,@eddiedav and you have the cheek to call me lazy!!  xxx,,,,,,,,,,,,,,,
1,@Dennis9295 The 12 wheelchairs reminds me of the F/A &quot;gifts&quot; on facebook ,,,,,,,,,,,,,,,
1,@_dznr Their pan-fried trout for din is AMAZING too. Live Music for summer on patio starts soon. ,,,,,,,,,,,,,,,
1,@ryawho i'll check it first. i'll send you a glass soon ,,,,,,,,,,,,,,,
1,@SammyCakes9 yes bring her out! shes adorable! bac sammy can be our babysitter ,,,,,,,,,,,,,,,
1,"@anotorias Im doing great thanks 4 asking, how have you been?Yeah didn't pass out, but did get a headache, a great dinner made it go away ",,,,,,,,,,,,,,,
1,"@Lockhart_Tifa oh, nevermind the last commment, me too. ",,,,,,,,,,,,,,,
1,is playing the wii with liz... ,,,,,,,,,,,,,,,
1,@LeafyVC yay books!  I've been wanting to read The Tin Drum for awhile. And the Metamorphosis is excellent! Have you read Paradise Lost?,,,,,,,,,,,,,,,
1,For those of us who's hearts break a little more this time of year know that you are loved and next week is a new week. ,,,,,,,,,,,,,,,
1,@ShaksprGal Haha Court! I can just email it to you. ,,,,,,,,,,,,,,,
1,@bel_engel sounds pretty cool! would love to see the results! one day i'd like to build a matchbox pinhole ... i love those low-fi shots! ,,,,,,,,,,,,,,,
1,@PetalByPetal thanks  getting closer and its only tuesday!!  25 more to 1000 followers !!,,,,,,,,,,,,,,,
1,drink pit stop and then home after class act  xx,,,,,,,,,,,,,,,
1,thinks the triple M breakfast show needs to be more entertaining ,,,,,,,,,,,,,,,
1,@grrb  Thanks doll...where's the blushing smiley face when you need it. Tho a hug goodby is hard to read. Lame?,,,,,,,,,,,,,,,
1,The Hangover is the funniest movie ever! ,,,,,,,,,,,,,,,
1,@the_other_vowel ,,,,,,,,,,,,,,,
1,With rhett  going to watch buffy ,,,,,,,,,,,,,,,
1,@justinbrooke You seem very industrious ,,,,,,,,,,,,,,,
1,@the_apostate  now a chocolate brazil.....mmm or a buttered brazil..... no they are unsucked,,,,,,,,,,,,,,,
1,"just woke up, about to jump on the trampoline ",,,,,,,,,,,,,,,
1,"@DT666 I have to say it: that photo with you and your daughter is just too cute. She's scare, yes, but she knows who to go too. ",,,,,,,,,,,,,,,
1,just chillin at tha house ,,,,,,,,,,,,,,,
1,@SprinkleUWitLuv I think there's a pic of us in my Twitpic thing. I just uploaded it so you could see ,,,,,,,,,,,,,,,
1,gonna go do a blair witch and camp in a forest ,,,,,,,,,,,,,,,
1,Looking for the best and most cost-effective way to access twitter from a Nokia phone... suggestions welcome ,,,,,,,,,,,,,,,
1,@cynthiasant0s i miss u too cynthia! i cant wait till ur home tomorrow too! hey! meet me at church at 5 if u can... ,,,,,,,,,,,,,,,
1,Ciara's really great on Ellen! She's unbelievable!  I had fun watching it!,,,,,,,,,,,,,,,
1,@switchfoot   this is home is on at ihop!! nothin like late night brunch and the foot ,,,,,,,,,,,,,,,
1,is excited for monday ,,,,,,,,,,,,,,,
1,"eating ribs, then tanning. ",,,,,,,,,,,,,,,
1,"@OhAndreaaa I know, I'm not satisfied with mine yet. Hahaha! We're cool like that. ",,,,,,,,,,,,,,,
1,"Posted at homebase for the night. It's okay though, you're cute and I'll hear from you soon ",,,,,,,,,,,,,,,
1,@trent_reznor forgot how that must feel...but truly happy 4 u!  *sigh*,,,,,,,,,,,,,,,
1,"Beacon! Looking forward to it, esp as Naomi is doing the talk and I like listing to her &quot;preach&quot; ",,,,,,,,,,,,,,,
1,"@xiape LOL I know dude,, she's 1 on 29th of may &amp; only got a bit of fluff on her head... Might put 1 of  my mums chemo wigs on her ",,,,,,,,,,,,,,,
1,@Scholtzzz very true  and possibly a repeat tomorrow?,,,,,,,,,,,,,,,
1,"@pattidigh Amazing, but I understand. I'm sure he appreciates such a prolific Twitterer who writes so well...much in common ",,,,,,,,,,,,,,,
1,@benxdesign ty very much on my board designs ,,,,,,,,,,,,,,,
1,I want Flowers ,,,,,,,,,,,,,,,
1,@CNoelle1 something like that...have a good day ,,,,,,,,,,,,,,,
1,Adam is truely the greatest! ,,,,,,,,,,,,,,,
1,Oh my goddddd!! Just visited my old house in New Jersey! It doesn't look any different. Neither does THE room Joe. ,,,,,,,,,,,,,,,
1,"is trying to find something to do today, and can't wait until tonight ",,,,,,,,,,,,,,,
1,@LeslieIN I liek that one  She's a cutie!!!,,,,,,,,,,,,,,,
1,heading to Austin for Randalyn's WEDDINGGG ,,,,,,,,,,,,,,,
1,"wish i was out in the sun, by the sea with some loud punk rock - preferably on a pier somewhere for alliterations sake ",,,,,,,,,,,,,,,
1,@kathyireland &quot;So they sprinkled moondust in your hair of gold and starlight in your eyes of blue&quot; (insert piano glistens here) ,,,,,,,,,,,,,,,
1,@patoi Cool!  I can't wait to buy one.. Pero the fake one! haha! ),,,,,,,,,,,,,,,
1,"@TRUEAX Yeah, it has been nice so far. See FB for more photos. ",,,,,,,,,,,,,,,
1,short work week for me ,,,,,,,,,,,,,,,
1,got last beauty lesson today ,,,,,,,,,,,,,,,
1,is busy blogging away... article should ne up in a bit... then  I have to workout. ,,,,,,,,,,,,,,,
1,"@TelleTWA you said last night was your favorite show, and before that you said ny was! make up your mindd haha ",,,,,,,,,,,,,,,
1,@mileycyrus good luck miley on the first day of shooting. i know the movie is gonna turn out awesome because you're in it &lt;3  ;),,,,,,,,,,,,,,,
1,Watching my little brother make 'soap sculptures' while catching some rays. ,,,,,,,,,,,,,,,
1,Wooohooo!!!!!!!!!!!!!!!   My 500th tweet!!!!!!!!!!!                          I tweet so much!,,,,,,,,,,,,,,,
1,is goin go to the library tomoz to do some learing ,,,,,,,,,,,,,,,
1,"@dinahhh Hahaha. I'll petition with u on that! &amp; erm, u're a little late. I just chomped down the last of the cookies. Asian groc? ",,,,,,,,,,,,,,,
1,"fathers be good to your daughters ,daughters will love like you do.      i love my daddy,miss you ",,,,,,,,,,,,,,,
1,"@caffeinebomb good lunch  although they gavre me (baked) beans, rather than (green) beans. Is it true M&amp;S are selling everything at a 1p?",,,,,,,,,,,,,,,
1,ARGENTINA WANTS THE JONAS BROTHERS FOR CHRISTMAS / NEW YEAR!! â¥  #JBargentina ,,,,,,,,,,,,,,,
1,My birthday in 13 days. ,,,,,,,,,,,,,,,
1,"@Kelly_StrayCat lol oh shucks, you mean i can't claim to be mrs wahlberg #52,987???? ",,,,,,,,,,,,,,,
1,@traceyctt @TriniGirlBlue @williamjabbott Y'all know that I will not rest today until I create a Cafepress store selling socasat tees! ,,,,,,,,,,,,,,,
1,"@RonisWeigh good luck!  I read your post, but kids are needy today!  congrats, will comment later ",,,,,,,,,,,,,,,
1,Dr's today at 1:00. ,,,,,,,,,,,,,,,
1,so much to do today...and all of it probably won't get done...ohhhmy ,,,,,,,,,,,,,,,
1,Just saying Hi Tweeters... Hope Everybody had a Blessed weekend. One more day before my Weekend Pops off ,,,,,,,,,,,,,,,
1,All I have to say right now is: *sigh* Robert Pattinson    ,,,,,,,,,,,,,,,
1,Im about to eat a Hooburrito at Dennys! ,,,,,,,,,,,,,,,
1,playing with my roomie and jackie! getting seafood tonight with the boys ,,,,,,,,,,,,,,,
1,@DanWarp that sounds sooo awesome! I wish I could be apart! ,,,,,,,,,,,,,,,
1,i have no swine flu! because of the temperature screening here i feel like a criminal with my cold. ,,,,,,,,,,,,,,,
1,@Tyrese4ReaL phone sex syleena johnson thats ma shyt or slowly by tank ,,,,,,,,,,,,,,,
1,up and awake tryin to fix my hair since i look a lil crazy lol ,,,,,,,,,,,,,,,
1,"@Ellen_Stafford Here! I've got some spare domino's cookies from when i ordered earlier, have some of mine! ",,,,,,,,,,,,,,,
1,@Eric_Dane Hey Dr Sloan   I'm huge fan of you since Charmed and I'm really glad to see that you're also on twitter.,,,,,,,,,,,,,,,
1,@2hot2get it was just a question ,,,,,,,,,,,,,,,
1,is outside in the garden on her laptop - love wi-fi   though going shopping soon and sunbed ,,,,,,,,,,,,,,,
1,@CarinaK GOOD DEAL ,,,,,,,,,,,,,,,
1,@officialTila I Just Called You!!!  its me DannyyDC...,,,,,,,,,,,,,,,
1,Apartment Tour: Where I'm at right this very moment  - Photo: http://bkite.com/08fFa,,,,,,,,,,,,,,,
1,"after 10 hours sleep in my own bed I am back to normal, woohoo! ",,,,,,,,,,,,,,,
1,"finally home, funnnn day. any good parties tonight?  i'm eatingggg nabisco iced animal crackers!  OM NOM NOM.",,,,,,,,,,,,,,,
1,@Yorksville Yes he was good wasn't he ,,,,,,,,,,,,,,,
1,watching ellen bathroom concert ,,,,,,,,,,,,,,,
1,"@moxygecko By which I mean, which of you is Jem. I know who the real Jem is. Duh. ",,,,,,,,,,,,,,,
1,relaxing and BBQ @ parents place ,,,,,,,,,,,,,,,
1,"@stevenreigns  So how does it feel, losing another cherry? ",,,,,,,,,,,,,,,
1,@faery_c0rpse Congrats ,,,,,,,,,,,,,,,
1,Excited to be June's Guest at ScrapbookBytes - new products uploaded! Look for the FREE samplers tonight  http://bit.ly/lNsVF #digiscrap,,,,,,,,,,,,,,,
1,We're going to have baby turtles ,,,,,,,,,,,,,,,
1,@TheSims3 I wish I had it to try... Any chance of a Nintendo site getting the game? ,,,,,,,,,,,,,,,
1,"@maxsanna uhm... LIKE, WANT, FAIL ",,,,,,,,,,,,,,,
1,@emmasingleee Ah yes it was! &quot;G.I Jane&quot;. Thanks a bunch! I needed to know for an essay ,,,,,,,,,,,,,,,
1,Off to see if we can find homes for any cats &amp; dogs today.  www.coppellhumanesociety.com  if anyone wants to donate time for web design ,,,,,,,,,,,,,,,
1,@paramore Finally! ,,,,,,,,,,,,,,,
1,Burning time at wacha ,,,,,,,,,,,,,,,
1,@so_precious06  lol yeah I c Zay gon give u a pass ,,,,,,,,,,,,,,,
1,Me and my graduate... Congrats babes   http://twitpic.com/67rh9,,,,,,,,,,,,,,,
1,well i've voted so i am apparently allowed to moan!!! ,,,,,,,,,,,,,,,
1,had a good nighttt  hates being alone though.,,,,,,,,,,,,,,,
1,@Dojie no never ur like my fave gurl on here ,,,,,,,,,,,,,,,
1,Oh Lakers...how I love to hate you ,,,,,,,,,,,,,,,
1,"@PartyPleaser  Hope you do sthg with &quot;Silly really&quot; till Warsaw gig. If not, I'll be patient. After all I'll be on both Sthl shows  C'ya!",,,,,,,,,,,,,,,
1,love the girls. home now  car wash tomorrow!,,,,,,,,,,,,,,,
1,"good golly, I love johnny. ",,,,,,,,,,,,,,,
1,@IronJenny : I got it ,,,,,,,,,,,,,,,
1,@lettym16 no doubt! You look like fun ,,,,,,,,,,,,,,,
1,"Finally in the cit-tay shoe shopping at the moment, focused! Lolol   ",,,,,,,,,,,,,,,
1,@levarburton LOL I knitted you  http://bit.ly/F6wPj,,,,,,,,,,,,,,,
1,is at her aunts house ,,,,,,,,,,,,,,,
1,chilling around ,,,,,,,,,,,,,,,
1,is having a good day! birthday girrrl ,,,,,,,,,,,,,,,
1,@iitzfreSh yay  *snatched yo food &amp; runs*,,,,,,,,,,,,,,,
1,There's nothing better than walking past a good looking man and smelling his cologne ,,,,,,,,,,,,,,,
1,"@alwayswritegerl Awww....that's nice of him. ;) I mean, @glennbeck DID wish us both happy bday.  Just saying",,,,,,,,,,,,,,,
1,relaxing...watching the squirrels do their thing @ Union Sq Park ,,,,,,,,,,,,,,,
1,is headed home and practicing choreography for class tomorrow. Fitness First The Fort 8am. Ill be hyper again during The ride ,,,,,,,,,,,,,,,
1,Isn't it FUN having friends all over the world? just keep following! ,,,,,,,,,,,,,,,
1,Watching Cowboy Bebop  &lt;3 Adult Swim on Cartoon Network.,,,,,,,,,,,,,,,
1,@saltyshutter mornin'!  You good? ,,,,,,,,,,,,,,,
1,is kristen steward ok? Not loving the converse or weird behavior...rpatz doesn't say much but he really doesn't have to... ,,,,,,,,,,,,,,,
1,@jbarnholtz It's free just go to the site and request it ,,,,,,,,,,,,,,,
1,"doing Rock Band on the guitar, the solo tour on expert, keeps things interesting. ",,,,,,,,,,,,,,,
1,@lafloyd12 i bet you wouldnt be bored if you put on your big girl pants &amp; made a phone call ,,,,,,,,,,,,,,,
1,@aplusk http://bit.ly/Kwhw9  Really funny video of &quot;Total Eclipse of a Heart&quot;  Thought you'd like it!,,,,,,,,,,,,,,,
1,haha my mom probably doesn't know i just made a twitter. :O! shh! ;) bad adrienne! ,,,,,,,,,,,,,,,
1,I didn't win the jet ski yesterday but I was THIS close!!!! It was fun! ,,,,,,,,,,,,,,,
1,ganna watch the mtv movie awards tonite! ,,,,,,,,,,,,,,,
1,@jennettemccurdy WILL DO!! (of will did?? lol ) great episode ,,,,,,,,,,,,,,,
1,just woke up  and I'm waiting til 3 pm to get ready for the graduation day ,,,,,,,,,,,,,,,
1,Just woke up goin bak 2 bed ,,,,,,,,,,,,,,,
1,"going to bed, hoping for our photos tomorrow.. good night tweeps  sleep well and dont stop #votetomfelton",,,,,,,,,,,,,,,
1,just had the best picnic with Stephen. he brought lunchables and animal crackers  its a good day.,,,,,,,,,,,,,,,
1,Watching Disney's Dinosaur...awesome CGI F/X! ,,,,,,,,,,,,,,,
1,@ItsNeet Usually.. Not at this moment tho  Whaddup?,,,,,,,,,,,,,,,
1,"Hey @jonasbrothers i cant wait for LVATT, what would you say your favourite song from the album is? emma, UK  #jonasliveonfb",,,,,,,,,,,,,,,
1,is besides herself with joy  ,,,,,,,,,,,,,,,
1,Morning everyone - and thanks for the follow fridays ,,,,,,,,,,,,,,,
1,@twtfelipe Happy Birthday Felipe!!!!! See you tonight ,,,,,,,,,,,,,,,
1,got the PERFECT solution to my problems ,,,,,,,,,,,,,,,
1,"holy, i just found out today that E3 started lol. I swear I thought it was in the middle of june. Nintendo conference 2moro ",,,,,,,,,,,,,,,
1,@Massacre9x11 yeah. tell me if you're going to see them at Glorietta.. so we can meet. ,,,,,,,,,,,,,,,
1,"called my hunnybunny, and i miss her already!  night lova'!",,,,,,,,,,,,,,,
1,@hansonmusic I can't wait for the new record ,,,,,,,,,,,,,,,
1,"I write for one audience, me and my brain ",,,,,,,,,,,,,,,
1,"Such a lovely day, and new laptop comes today! ",,,,,,,,,,,,,,,
1,"Luv NGage 'Monopoly'  I've got both US &amp; UK versions of the boardgame &amp; also a magnetic travel one,but mobile version is best for travels",,,,,,,,,,,,,,,
1,@KatMcGraw awww thank you ,,,,,,,,,,,,,,,
1,knows when she's not wanted. ,,,,,,,,,,,,,,,
